編號,案類,發生日期,發生地點,發生場所一,發生場所二,發生場所三,嫌疑犯人數,毒品品項,數量（淨重）_克
9918,毒品,1080315,嘉義縣水上鄉,商店行號,    ,    ,1,K(愷)他命(含液態),0
9919,毒品,1080224,彰化縣和美鎮,便利商店,    ,停車場,1,K(愷)他命(含液態),0
9920,毒品,1080305,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0
9921,毒品,1080401,花蓮縣吉安鄉,公寓(三至五層建築物),    ,    ,1,安非他命,0
9922,毒品,1080501,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9923,毒品,1071012,新竹縣新豐鄉,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0
9923,毒品,1071012,新竹縣新豐鄉,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,0
9924,毒品,1070910,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,3,安非他命,0
9924,毒品,1070910,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,3,海洛因,0
9925,毒品,1080501,台南市新營區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9926,毒品,1080514,台南市新營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9927,毒品,1080613,台南市柳營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9928,毒品,1080619,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.08
9929,毒品,1080620,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,7.03
9930,毒品,1080615,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.96
9931,毒品,1080620,台北市萬華區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),2.4
9932,毒品,1080617,台東縣台東市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,10.8
9933,毒品,1080319,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9934,毒品,1070828,台北市萬華區,旅社飯店客棧汽車旅館,其他,電腦網路,1,安非他命,8.75
9935,毒品,1080501,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
9936,毒品,1080528,台南市永康區,透天厝,    ,    ,1,安非他命,0
9937,毒品,1080606,台南市永康區,透天厝,    ,    ,1,海洛因,0.2
9937,毒品,1080606,台南市永康區,透天厝,    ,    ,1,海洛因,0.4
9938,毒品,1080627,台中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
9939,毒品,1080601,新竹縣新埔鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
9939,毒品,1080601,新竹縣新埔鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
9940,毒品,1080209,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9941,毒品,1080607,台南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
9942,毒品,1080204,桃園市楊梅區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9943,毒品,1080114,桃園市楊梅區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9944,毒品,1071026,桃園市楊梅區,大廈(六層以上建築物),    ,    ,1,海洛因,0
9945,毒品,1071031,桃園市新屋區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0
9946,毒品,1080601,桃園市楊梅區,大廈(六層以上建築物),    ,門口(出入口),1,K(愷)他命(含液態),2085
9947,毒品,1080620,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.01
9948,毒品,1080620,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,17.04
9950,毒品,1080627,台北市松山區,網路咖啡館(店),    ,    ,1,安非他命,0.93
9951,毒品,1080506,台南市南區,工廠(不含爆竹車輛修配、含工業,    ,公廁,1,安非他命,0
9952,毒品,1080524,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
9952,毒品,1080524,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9953,毒品,1080530,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
9954,毒品,1080530,台北市萬華區,大廈(六層以上建築物),    ,    ,1,安非他命,0
9955,毒品,1080511,台北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
9956,毒品,1080522,苗栗縣頭份市,電子遊藝場(含電動玩具),    ,    ,1,海洛因,0
9957,毒品,1080610,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0
9958,毒品,1080429,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
9959,毒品,1080619,台北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.41
9960,毒品,1080507,台南市新營區,透天厝,    ,    ,1,安非他命,0
9961,毒品,1080512,台南市新營區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9962,毒品,1080625,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.21
9963,毒品,1080625,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,3.32
9963,毒品,1080625,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.96
9964,毒品,1080625,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.01
9965,毒品,1080411,新竹縣關西鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9966,毒品,1080624,高雄市六龜區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1
9967,毒品,1080502,苗栗縣大湖鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9967,毒品,1080502,苗栗縣大湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9968,毒品,1080519,苗栗縣泰安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9969,毒品,1080505,苗栗縣大湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9970,毒品,1080604,彰化縣永靖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9971,毒品,1080603,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.23
9972,毒品,1080416,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9973,毒品,1080625,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
9974,毒品,1080618,屏東縣潮州鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,35.05
9975,毒品,1080512,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9976,毒品,1080522,台北市北投區,公寓(三至五層建築物),    ,    ,1,安非他命,0
9977,毒品,1080427,台南市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9978,毒品,1080627,桃園市桃園區,旅社飯店客棧汽車旅館,    ,    ,2,安非他命,0
9979,毒品,1080603,新北市三峽區,寺廟、道觀、佛堂、神壇,    ,    ,1,安非他命,0.1
9980,毒品,1080420,嘉義縣水上鄉,透天厝,    ,    ,1,安非他命,0
9981,毒品,1080428,新北市五股區,集合住宅,    ,    ,1,K(愷)他命(含液態),0
9982,毒品,1080510,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9982,毒品,1080510,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9983,毒品,1080527,彰化縣伸港鄉,公園,    ,公廁,1,安非他命,0
9983,毒品,1080527,彰化縣伸港鄉,公園,    ,公廁,1,海洛因,0
9984,毒品,1080528,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9985,毒品,1080320,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9985,毒品,1080320,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
9986,毒品,1080531,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.66
9987,毒品,1080528,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.81
9987,毒品,1080528,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.85
9988,毒品,1080605,雲林縣林內鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.34
9989,毒品,1070901,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9990,毒品,1080509,基隆市信義區,醫療院所(門診中心),    ,    ,1,海洛因,9.16
9991,毒品,1080507,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,23.35
9991,毒品,1080507,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),38.45
9992,毒品,1080623,苗栗縣通霄鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9993,毒品,1080501,苗栗縣通霄鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
9994,毒品,1080415,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
9995,毒品,1080527,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,3
9996,毒品,1080621,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,36.36
9997,毒品,1080620,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),1.14
9997,毒品,1080620,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,8.4
9998,毒品,1080623,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.08
9998,毒品,1080623,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.22
9999,毒品,1080623,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
10000,毒品,1080612,台北市松山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.43
10001,毒品,1080611,台北市松山區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,安非他命,0.89
10002,毒品,1070706,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10003,毒品,1080531,台中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),20.21
10004,毒品,1080512,高雄市前鎮區,公寓(三至五層建築物),    ,    ,1,安非他命,0
10005,毒品,1080517,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10006,毒品,1080512,高雄市前鎮區,公園,    ,公廁,1,海洛因,0
10007,毒品,1080228,台中市外埔區,透天厝,    ,    ,1,K(愷)他命(含液態),0
10007,毒品,1080228,台中市外埔區,透天厝,    ,    ,1,安非他命,0
10008,毒品,1071207,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
10009,毒品,1080501,新竹縣橫山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10010,毒品,1080319,新竹縣尖石鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10011,毒品,1080507,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10012,毒品,1080514,桃園市八德區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
10013,毒品,1080531,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10014,毒品,1080617,新北市深坑區,大廈(六層以上建築物),    ,    ,1,安非他命,0
10015,毒品,1080617,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.55
10016,毒品,1080428,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10017,毒品,1060630,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
10018,毒品,1080621,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0.19
10019,毒品,1080614,雲林縣四湖鄉,寺廟、道觀、佛堂、神壇,    ,    ,1,安非他命,0.2
10020,毒品,1080601,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.31
10021,毒品,1080601,高雄市梓官區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.22
10021,毒品,1080601,高雄市梓官區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,5.28
10022,毒品,1080601,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
10023,毒品,1080209,高雄市岡山區,旅社飯店客棧汽車旅館,    ,    ,1,K(愷)他命(含液態),0
10024,毒品,1080605,台中市豐原區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,11.5
10024,毒品,1080605,台中市豐原區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.36
10025,毒品,1080607,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
10026,毒品,1080404,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10027,毒品,1080424,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10028,毒品,1080423,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
10029,毒品,1080528,新北市板橋區,汽車旅館,    ,    ,1,甲基安非他命,3.25
10029,毒品,1080528,新北市板橋區,汽車旅館,    ,    ,1,FM2,0.77
10029,毒品,1080528,新北市板橋區,汽車旅館,    ,    ,1,甲基安非他命,0.75
10030,毒品,1080528,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0.25
10031,毒品,1080619,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基卡西酮,4.78
10031,毒品,1080619,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基卡西酮,8.08
10031,毒品,1080619,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基卡西酮,36.98
10031,毒品,1080619,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基卡西酮,80.56
10032,毒品,1080620,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
10033,毒品,1080421,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
10033,毒品,1080421,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0
10034,毒品,1080223,基隆市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10035,毒品,1080312,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10036,毒品,1080313,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10037,毒品,1080528,嘉義縣朴子市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.23
10038,毒品,1080605,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,8.38
10039,毒品,1080605,台南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.36
10040,毒品,1080604,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.63
10041,毒品,1080412,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10042,毒品,1080425,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10043,毒品,1070907,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0
10043,毒品,1070907,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,0
10044,毒品,1071001,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,3,安非他命,0
10044,毒品,1071001,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,3,海洛因,0
10045,毒品,1070928,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0
10045,毒品,1070928,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,0
10046,毒品,1080401,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0
10047,毒品,1080311,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0
10048,毒品,1080519,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
10049,毒品,1080514,苗栗縣竹南鎮,公園,    ,公廁,1,安非他命,0
10050,毒品,1080430,台北市大安區,大廈(六層以上建築物),    ,房間（起居室）,1,甲基安非他命,0
10051,毒品,1080609,彰化縣彰化市,醫療院所(門診中心),    ,公廁,1,海洛因,1.59
10052,毒品,1080531,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.84
10053,毒品,1080503,台中市大里區,宿舍,    ,    ,1,安非他命,0
10054,毒品,1080611,台中市霧峰區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
10055,毒品,1080527,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.72
10056,毒品,1080529,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),16.28
10056,毒品,1080529,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,11
10057,毒品,1080625,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.54
10058,毒品,1070917,屏東縣潮州鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
10059,毒品,1071108,新北市永和區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10060,毒品,1080112,屏東縣竹田鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
10061,毒品,1080323,台南市安定區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
10062,毒品,1080407,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
10063,毒品,1080604,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,14.64
10064,毒品,1080429,台中市西屯區,大廈(六層以上建築物),    ,    ,1,安非他命,0
10065,毒品,1070824,屏東縣東港鎮,KTV,    ,停車場,1,安非他命,0
10065,毒品,1070824,屏東縣東港鎮,KTV,    ,停車場,1,K(愷)他命(含液態),0
10066,毒品,1080401,屏東縣南州鄉,透天厝,    ,    ,1,安非他命,0
10067,毒品,1080510,新北市永和區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
10068,毒品,1080508,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
10069,毒品,1080511,新北市板橋區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
10070,毒品,1080522,台北市北投區,大廈(六層以上建築物),    ,    ,1,安非他命,0
10071,毒品,1080417,台南市永康區,獨立專門停車塔(場),    ,    ,1,海洛因,0
10071,毒品,1080417,台南市永康區,獨立專門停車塔(場),    ,    ,1,安非他命,0
10072,毒品,1080612,雲林縣斗南鎮,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0.22
10073,毒品,1080619,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.64
10074,毒品,1080301,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
10075,毒品,1080521,桃園市桃園區,旅社飯店客棧汽車旅館,其他,電腦網路,1,安非他命,2.3
10075,毒品,1080521,桃園市桃園區,旅社飯店客棧汽車旅館,其他,電腦網路,1,MDMA（快樂丸）,0.01
